Size_MB,Lifetime
196,2043
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,2044
0.00390625,2044
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
4.5,3
196,3
392,2034
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,2035
0.00390625,2035
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
1,3
392,3
392,2025
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,2026
0.00390625,2026
0.00390625,1
0.00390625,1
392,1
0.00390625,1
0.5,2021
392,2
0.03125,2019
0.0625,3
0.5,3
0.03125,3
0.5,2013
0.0625,3
0.03125,3
0.5,3
392,2
0.5,2
392,2008
392,29
196,2
0.5,3
392,4
196,1998
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1999
0.00390625,1999
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
4.5,3
196,3
392,1989
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1990
0.00390625,1990
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
1,3
392,3
392,1980
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1981
0.00390625,1981
0.00390625,1
0.00390625,1
392,1
0.00390625,1
0.5,1976
392,2
0.03125,1974
0.0625,3
0.5,3
0.03125,3
0.5,1968
0.0625,3
0.03125,3
0.5,3
392,2
0.5,2
392,1963
392,29
196,2
0.5,3
392,4
196,1953
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1954
0.00390625,1954
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
4.5,3
196,3
392,1944
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1945
0.00390625,1945
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
1,3
392,3
392,1935
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1936
0.00390625,1936
0.00390625,1
0.00390625,1
392,1
0.00390625,1
0.5,1931
392,2
0.03125,1929
0.0625,3
0.5,3
0.03125,3
0.5,1923
0.0625,3
0.03125,3
0.5,3
392,2
0.5,2
392,1918
392,29
196,2
0.5,3
392,4
196,1908
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1909
0.00390625,1909
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
4.5,3
196,3
392,1899
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1900
0.00390625,1900
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
1,3
392,3
392,1890
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1891
0.00390625,1891
0.00390625,1
0.00390625,1
392,1
0.00390625,1
0.5,1886
392,2
0.03125,1884
0.0625,3
0.5,3
0.03125,3
0.5,1878
0.0625,3
0.03125,3
0.5,3
392,2
0.5,2
392,1873
392,29
196,2
0.5,3
392,4
196,1863
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1864
0.00390625,1864
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
4.5,3
196,3
392,1854
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1855
0.00390625,1855
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
1,3
392,3
392,1845
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1846
0.00390625,1846
0.00390625,1
0.00390625,1
392,1
0.00390625,1
0.5,1841
392,2
0.03125,1839
0.0625,3
0.5,3
0.03125,3
0.5,1833
0.0625,3
0.03125,3
0.5,3
392,2
0.5,2
392,1828
392,29
196,2
0.5,3
392,4
196,1818
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1819
0.00390625,1819
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
4.5,3
196,3
392,1809
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1810
0.00390625,1810
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
1,3
392,3
392,1800
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1801
0.00390625,1801
0.00390625,1
0.00390625,1
392,1
0.00390625,1
0.5,1796
392,2
0.03125,1794
0.0625,3
0.5,3
0.03125,3
0.5,1788
0.0625,3
0.03125,3
0.5,3
392,2
0.5,2
392,1783
392,29
392,2
1,3
392,4
392,1773
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1774
0.00390625,1774
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
196,2
18,3
392,3
196,1764
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1765
0.00390625,1765
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1755
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1756
0.00390625,1756
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1751
196,2
0.0625,1749
0.25,3
1,3
0.0625,3
1,1743
0.25,3
0.0625,3
1,3
196,4
1,2
196,2
18,3
392,30
196,2
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1733
0.00390625,1733
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,1731
196,7
98,2
2,3
196,4
98,1721
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1722
0.00390625,1722
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1712
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1713
0.00390625,1713
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1703
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1704
0.00390625,1704
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1699
196,2
0.0625,1697
0.25,3
1,3
0.0625,3
1,1691
0.25,3
0.0625,3
1,3
196,2
1,2
196,1686
196,29
98,2
2,3
196,4
98,1676
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1677
0.00390625,1677
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1667
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1668
0.00390625,1668
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1658
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1659
0.00390625,1659
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1654
196,2
0.0625,1652
0.25,3
1,3
0.0625,3
1,1646
0.25,3
0.0625,3
1,3
196,2
1,2
196,1641
196,29
98,2
2,3
196,4
98,1631
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1632
0.00390625,1632
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1622
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1623
0.00390625,1623
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1613
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1614
0.00390625,1614
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1609
196,2
0.0625,1607
0.25,3
1,3
0.0625,3
1,1601
0.25,3
0.0625,3
1,3
196,2
1,2
196,1596
196,29
98,2
2,3
196,4
98,1586
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1587
0.00390625,1587
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1577
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1578
0.00390625,1578
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1568
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1569
0.00390625,1569
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1564
196,2
0.0625,1562
0.25,3
1,3
0.0625,3
1,1556
0.25,3
0.0625,3
1,3
196,2
1,2
196,1551
196,29
98,2
2,3
196,4
98,1541
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1542
0.00390625,1542
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1532
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1533
0.00390625,1533
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1523
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1524
0.00390625,1524
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1519
196,2
0.0625,1517
0.25,3
1,3
0.0625,3
1,1511
0.25,3
0.0625,3
1,3
196,2
1,2
196,1506
196,29
98,2
2,3
196,4
98,1496
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1497
0.00390625,1497
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1487
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1488
0.00390625,1488
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1478
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1479
0.00390625,1479
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1474
196,2
0.0625,1472
0.25,3
1,3
0.0625,3
1,1466
0.25,3
0.0625,3
1,3
196,2
1,2
196,1461
196,29
98,2
2,3
196,4
98,1451
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1452
0.00390625,1452
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1442
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1443
0.00390625,1443
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1433
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1434
0.00390625,1434
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1429
196,2
0.0625,1427
0.25,3
1,3
0.0625,3
1,1421
0.25,3
0.0625,3
1,3
196,2
1,2
196,1416
196,29
98,2
2,3
196,4
98,1406
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1407
0.00390625,1407
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1397
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1398
0.00390625,1398
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1388
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1389
0.00390625,1389
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1384
196,2
0.0625,1382
0.25,3
1,3
0.0625,3
1,1376
0.25,3
0.0625,3
1,3
196,2
1,2
196,1371
196,29
98,2
2,3
196,4
98,1361
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1362
0.00390625,1362
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1352
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1353
0.00390625,1353
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1343
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1344
0.00390625,1344
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1339
196,2
0.0625,1337
0.25,3
1,3
0.0625,3
1,1331
0.25,3
0.0625,3
1,3
196,2
1,2
196,1326
196,29
98,2
2,3
196,4
98,1316
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1317
0.00390625,1317
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1307
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1308
0.00390625,1308
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1298
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1299
0.00390625,1299
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1294
196,2
0.0625,1292
0.25,3
1,3
0.0625,3
1,1286
0.25,3
0.0625,3
1,3
196,2
1,2
196,1281
196,29
98,2
2,3
196,4
98,1271
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1272
0.00390625,1272
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1262
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1263
0.00390625,1263
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1253
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1254
0.00390625,1254
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1249
196,2
0.0625,1247
0.25,3
1,3
0.0625,3
1,1241
0.25,3
0.0625,3
1,3
196,2
1,2
196,1236
196,29
98,2
2,3
196,4
98,1226
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1227
0.00390625,1227
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1217
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1218
0.00390625,1218
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1208
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1209
0.00390625,1209
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1204
196,2
0.0625,1202
0.25,3
1,3
0.0625,3
1,1196
0.25,3
0.0625,3
1,3
196,2
1,2
196,1191
196,29
98,2
2,3
196,4
98,1181
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1182
0.00390625,1182
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1172
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1173
0.00390625,1173
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1163
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1164
0.00390625,1164
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1159
196,2
0.0625,1157
0.25,3
1,3
0.0625,3
1,1151
0.25,3
0.0625,3
1,3
196,2
1,2
196,1146
196,29
98,2
2,3
196,4
98,1136
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1137
0.00390625,1137
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1127
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1128
0.00390625,1128
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1118
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1119
0.00390625,1119
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1114
196,2
0.0625,1112
0.25,3
1,3
0.0625,3
1,1106
0.25,3
0.0625,3
1,3
196,2
1,2
196,1101
196,29
98,2
2,3
196,4
98,1091
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1092
0.00390625,1092
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1082
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1083
0.00390625,1083
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1073
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1074
0.00390625,1074
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1069
196,2
0.0625,1067
0.25,3
1,3
0.0625,3
1,1061
0.25,3
0.0625,3
1,3
196,2
1,2
196,1056
196,29
98,2
2,3
196,4
98,1046
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1047
0.00390625,1047
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,1037
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1038
0.00390625,1038
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,1028
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,1029
0.00390625,1029
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,1024
196,2
0.0625,1022
0.25,3
1,3
0.0625,3
1,1016
0.25,3
0.0625,3
1,3
196,2
1,2
196,1011
196,29
98,2
2,3
196,4
98,1001
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1002
0.00390625,1002
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,992
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,993
0.00390625,993
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,983
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,984
0.00390625,984
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,979
196,2
0.0625,977
0.25,3
1,3
0.0625,3
1,971
0.25,3
0.0625,3
1,3
196,2
1,2
196,966
196,29
98,2
2,3
196,4
98,956
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,957
0.00390625,957
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,947
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,948
0.00390625,948
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,938
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,939
0.00390625,939
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,934
196,2
0.0625,932
0.25,3
1,3
0.0625,3
1,926
0.25,3
0.0625,3
1,3
196,2
1,2
196,921
196,29
98,2
2,3
196,4
98,911
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,912
0.00390625,912
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,902
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,903
0.00390625,903
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,893
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,894
0.00390625,894
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,889
196,2
0.0625,887
0.25,3
1,3
0.0625,3
1,881
0.25,3
0.0625,3
1,3
196,2
1,2
196,876
196,29
98,2
2,3
196,4
98,866
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,867
0.00390625,867
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,857
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,858
0.00390625,858
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,848
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,849
0.00390625,849
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,844
196,2
0.0625,842
0.25,3
1,3
0.0625,3
1,836
0.25,3
0.0625,3
1,3
196,2
1,2
196,831
196,29
98,2
2,3
196,4
98,821
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,822
0.00390625,822
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,812
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,813
0.00390625,813
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,803
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,804
0.00390625,804
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,799
196,2
0.0625,797
0.25,3
1,3
0.0625,3
1,791
0.25,3
0.0625,3
1,3
196,2
1,2
196,786
196,29
98,2
2,3
196,4
98,776
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,777
0.00390625,777
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,767
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,768
0.00390625,768
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,758
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,759
0.00390625,759
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,754
196,2
0.0625,752
0.25,3
1,3
0.0625,3
1,746
0.25,3
0.0625,3
1,3
196,2
1,2
196,741
196,29
98,2
2,3
196,4
98,731
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,732
0.00390625,732
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,722
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,723
0.00390625,723
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,713
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,714
0.00390625,714
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,709
196,2
0.0625,707
0.25,3
1,3
0.0625,3
1,701
0.25,3
0.0625,3
1,3
196,2
1,2
196,696
196,29
98,2
2,3
196,4
98,686
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,687
0.00390625,687
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,677
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,678
0.00390625,678
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,668
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,669
0.00390625,669
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,664
196,2
0.0625,662
0.25,3
1,3
0.0625,3
1,656
0.25,3
0.0625,3
1,3
196,2
1,2
196,651
196,29
98,2
2,3
196,4
98,641
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,642
0.00390625,642
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,632
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,633
0.00390625,633
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,623
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,624
0.00390625,624
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,619
196,2
0.0625,617
0.25,3
1,3
0.0625,3
1,611
0.25,3
0.0625,3
1,3
196,2
1,2
196,606
196,29
98,2
2,3
196,4
98,596
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,597
0.00390625,597
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,587
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,588
0.00390625,588
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,578
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,579
0.00390625,579
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,574
196,2
0.0625,572
0.25,3
1,3
0.0625,3
1,566
0.25,3
0.0625,3
1,3
196,2
1,2
196,561
196,29
98,2
2,3
196,4
98,551
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,552
0.00390625,552
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
196,2
18,3
98,3
196,542
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,543
0.00390625,543
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
4,3
196,3
196,533
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,534
0.00390625,534
0.00390625,1
0.00390625,1
196,1
0.00390625,1
1,529
196,2
0.0625,527
0.25,3
1,3
0.0625,3
1,521
0.25,3
0.0625,3
1,3
196,2
1,2
196,516
196,29
98,2
2,3
196,4
98,506
98,4
0.00390625,2
