Size_MB,Lifetime
0.0507812,2
0.0507812,1290
0.0507812,2
0.0507812,1286
0.0507812,2
0.0507812,3
18.75,1284
0.0507812,2
18.75,1283
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,1272
18.75,4
18.75,2
75,2
18.75,3
2.25,3
75,1260
75,4
75,2
75,1264
75,5
75,2
75,2
75,3
75,1256
75,3
75,2
75,1253
75,9
75,2
75,1248
75,5
75,2
18.75,2
75,4
2.25,3
18.75,2
18.75,4
18.75,2
18.75,1240
18.75,41
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,1237
0.0507812,2
18.75,1233
18.75,4
18.75,2
18.75,1231
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,1228
0.0507812,2
0.0507812,1224
0.0507812,2
0.0507812,3
18.75,1222
0.0507812,2
18.75,1221
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,1210
18.75,4
18.75,2
56.25,2
18.75,3
1.6875,3
18.75,1204
56.25,4
56.25,2
14.6484,1200
18.75,4
18.75,2
14.6484,1197
14.6484,5
14.6484,2
14.6484,1195
14.6484,3
0.5625,1190
14.6484,3
18.75,8
18.75,2
18.75,3
0.5625,4
18.75,2
18.75,4
18.75,2
18.75,1182
18.75,38
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,1179
0.0507812,2
18.75,1175
18.75,4
18.75,2
18.75,1173
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,1170
0.0507812,2
0.0507812,1166
0.0507812,2
0.0507812,3
18.75,1164
0.0507812,2
18.75,1163
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,1152
18.75,4
18.75,2
75,2
18.75,3
2.25,3
75,1140
75,4
75,2
75,1144
75,5
75,2
75,2
75,3
75,1136
75,3
75,2
75,1133
75,9
75,2
75,1128
75,5
75,2
18.75,2
75,4
2.25,3
18.75,2
18.75,4
18.75,2
18.75,1120
18.75,41
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,1117
0.0507812,2
18.75,1113
18.75,4
18.75,2
18.75,1111
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,1108
0.0507812,2
0.0507812,1104
0.0507812,2
0.0507812,3
18.75,1102
0.0507812,2
18.75,1101
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,1090
18.75,4
18.75,2
56.25,2
18.75,3
1.6875,3
18.75,1084
56.25,4
56.25,2
14.6484,1080
18.75,4
18.75,2
14.6484,1077
14.6484,5
14.6484,2
14.6484,1075
14.6484,3
0.5625,1070
14.6484,3
18.75,8
18.75,2
18.75,3
0.5625,4
18.75,2
18.75,4
18.75,2
18.75,1062
18.75,38
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,1059
0.0507812,2
18.75,1055
18.75,4
18.75,2
18.75,1053
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,1050
0.0507812,2
0.0507812,1046
0.0507812,2
0.0507812,3
18.75,1044
0.0507812,2
18.75,1043
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,1032
18.75,4
18.75,2
75,2
18.75,3
2.25,3
75,1020
75,4
75,2
75,1024
75,5
75,2
75,2
75,3
75,1016
75,3
75,2
75,1013
75,9
75,2
75,1008
75,5
75,2
18.75,2
75,4
2.25,3
18.75,2
18.75,4
18.75,2
18.75,1000
18.75,41
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,997
0.0507812,2
18.75,993
18.75,4
18.75,2
18.75,991
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,988
0.0507812,2
0.0507812,984
0.0507812,2
0.0507812,3
18.75,982
0.0507812,2
18.75,981
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,970
18.75,4
18.75,2
56.25,2
18.75,3
1.6875,3
18.75,964
56.25,4
56.25,2
14.6484,960
18.75,4
18.75,2
14.6484,957
14.6484,5
14.6484,2
14.6484,955
14.6484,3
0.5625,950
14.6484,3
18.75,8
18.75,2
18.75,3
0.5625,4
18.75,2
18.75,4
18.75,2
18.75,942
18.75,38
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,939
0.0507812,2
18.75,935
18.75,4
18.75,2
18.75,933
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,930
0.0507812,2
0.0507812,926
0.0507812,2
0.0507812,3
18.75,924
0.0507812,2
18.75,923
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,912
18.75,4
18.75,2
75,2
18.75,3
2.25,3
75,900
75,4
75,2
75,904
75,5
75,2
75,2
75,3
75,896
75,3
75,2
75,893
75,9
75,2
75,888
75,5
75,2
18.75,2
75,4
2.25,3
18.75,2
18.75,4
18.75,2
18.75,880
18.75,41
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,877
0.0507812,2
18.75,873
18.75,4
18.75,2
18.75,871
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,868
0.0507812,2
0.0507812,864
0.0507812,2
0.0507812,3
18.75,862
0.0507812,2
18.75,861
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,850
18.75,4
18.75,2
56.25,2
18.75,3
1.6875,3
18.75,844
56.25,4
56.25,2
14.6484,840
18.75,4
18.75,2
14.6484,837
14.6484,5
14.6484,2
14.6484,835
14.6484,3
0.5625,830
14.6484,3
18.75,8
18.75,2
18.75,3
0.5625,4
18.75,2
18.75,4
18.75,2
18.75,822
18.75,38
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,819
0.0507812,2
18.75,815
18.75,4
18.75,2
18.75,813
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,810
0.0507812,2
0.0507812,806
0.0507812,2
0.0507812,3
18.75,804
0.0507812,2
18.75,803
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,792
18.75,4
18.75,2
75,2
18.75,3
2.25,3
75,780
75,4
75,2
75,784
75,5
75,2
75,2
75,3
75,776
75,3
75,2
75,773
75,9
75,2
75,768
75,5
75,2
18.75,2
75,4
2.25,3
18.75,2
18.75,4
18.75,2
18.75,760
18.75,41
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,757
0.0507812,2
18.75,753
18.75,4
18.75,2
18.75,751
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,748
0.0507812,2
0.0507812,744
0.0507812,2
0.0507812,3
18.75,742
0.0507812,2
18.75,741
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,730
18.75,4
18.75,2
56.25,2
18.75,3
1.6875,3
18.75,724
56.25,4
56.25,2
14.6484,720
18.75,4
18.75,2
14.6484,717
14.6484,5
14.6484,2
14.6484,715
14.6484,3
0.5625,710
14.6484,3
18.75,8
18.75,2
18.75,3
0.5625,4
18.75,2
18.75,4
18.75,2
18.75,702
18.75,38
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,699
0.0507812,2
18.75,695
18.75,4
18.75,2
18.75,693
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,690
0.0507812,2
0.0507812,686
0.0507812,2
0.0507812,3
18.75,684
0.0507812,2
18.75,683
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,672
18.75,4
18.75,2
75,2
18.75,3
2.25,3
75,660
75,4
75,2
75,664
75,5
75,2
75,2
75,3
75,656
75,3
75,2
75,653
75,9
75,2
75,648
75,5
75,2
18.75,2
75,4
2.25,3
18.75,2
18.75,4
18.75,2
18.75,640
18.75,41
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,637
0.0507812,2
18.75,633
18.75,4
18.75,2
18.75,631
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,628
0.0507812,2
0.0507812,624
0.0507812,2
0.0507812,3
18.75,622
0.0507812,2
18.75,621
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,610
18.75,4
18.75,2
56.25,2
18.75,3
1.6875,3
18.75,604
56.25,4
56.25,2
14.6484,600
18.75,4
18.75,2
14.6484,597
14.6484,5
14.6484,2
14.6484,595
14.6484,3
0.5625,590
14.6484,3
18.75,8
18.75,2
18.75,3
0.5625,4
18.75,2
18.75,4
18.75,2
18.75,582
18.75,38
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,579
0.0507812,2
18.75,575
18.75,4
18.75,2
18.75,573
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,570
0.0507812,2
0.0507812,566
0.0507812,2
0.0507812,3
18.75,564
0.0507812,2
18.75,563
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,552
18.75,4
18.75,2
75,2
18.75,3
2.25,3
75,540
75,4
75,2
75,544
75,5
75,2
75,2
75,3
75,536
75,3
75,2
75,533
75,9
75,2
75,528
75,5
75,2
18.75,2
75,4
2.25,3
18.75,2
18.75,4
18.75,2
18.75,520
18.75,41
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,517
0.0507812,2
18.75,513
18.75,4
18.75,2
18.75,511
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,508
0.0507812,2
0.0507812,504
0.0507812,2
0.0507812,3
18.75,502
0.0507812,2
18.75,501
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,490
18.75,4
18.75,2
56.25,2
18.75,3
1.6875,3
18.75,484
56.25,4
56.25,2
14.6484,480
18.75,4
18.75,2
14.6484,477
14.6484,5
14.6484,2
14.6484,475
14.6484,3
0.5625,470
14.6484,3
18.75,8
18.75,2
18.75,3
0.5625,4
18.75,2
18.75,4
18.75,2
18.75,462
18.75,38
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,459
0.0507812,2
18.75,455
18.75,4
18.75,2
18.75,453
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,450
0.0507812,2
0.0507812,446
0.0507812,2
0.0507812,3
18.75,444
0.0507812,2
18.75,443
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,432
18.75,4
18.75,2
75,2
18.75,3
2.25,3
75,420
75,4
75,2
75,424
75,5
75,2
75,2
75,3
75,416
75,3
75,2
75,413
75,9
75,2
75,408
75,5
75,2
18.75,2
75,4
2.25,3
18.75,2
18.75,4
18.75,2
18.75,400
18.75,41
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,397
0.0507812,2
18.75,393
18.75,4
18.75,2
18.75,391
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,388
0.0507812,2
0.0507812,384
0.0507812,2
0.0507812,3
18.75,382
0.0507812,2
18.75,381
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,370
18.75,4
18.75,2
56.25,2
18.75,3
1.6875,3
18.75,364
56.25,4
56.25,2
14.6484,360
18.75,4
18.75,2
14.6484,357
14.6484,5
14.6484,2
14.6484,355
14.6484,3
0.5625,350
14.6484,3
18.75,8
18.75,2
18.75,3
0.5625,4
18.75,2
18.75,4
18.75,2
18.75,342
18.75,38
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,339
0.0507812,2
18.75,335
18.75,4
18.75,2
18.75,333
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,330
0.0507812,2
0.0507812,326
0.0507812,2
0.0507812,3
18.75,324
0.0507812,2
18.75,323
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,312
18.75,4
18.75,2
75,2
18.75,3
2.25,3
75,300
75,4
75,2
75,304
75,5
75,2
75,2
75,3
75,296
75,3
75,2
75,293
75,9
75,2
75,288
75,5
75,2
18.75,2
75,4
2.25,3
18.75,2
18.75,4
18.75,2
18.75,280
18.75,41
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,277
0.0507812,2
18.75,273
18.75,4
18.75,2
18.75,271
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,268
0.0507812,2
0.0507812,264
0.0507812,2
0.0507812,3
18.75,262
0.0507812,2
18.75,261
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,250
18.75,4
18.75,2
56.25,2
18.75,3
1.6875,3
18.75,244
56.25,4
56.25,2
14.6484,240
18.75,4
18.75,2
14.6484,237
14.6484,5
14.6484,2
14.6484,235
14.6484,3
0.5625,230
14.6484,3
18.75,8
18.75,2
18.75,3
0.5625,4
18.75,2
18.75,4
18.75,2
18.75,222
18.75,38
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,219
0.0507812,2
18.75,215
18.75,4
18.75,2
18.75,213
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,210
0.0507812,2
0.0507812,206
0.0507812,2
0.0507812,3
18.75,204
0.0507812,2
18.75,203
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,192
18.75,4
18.75,2
75,2
18.75,3
2.25,3
75,180
75,4
75,2
75,184
75,5
75,2
75,2
75,3
75,176
75,3
75,2
75,173
75,9
75,2
75,168
75,5
75,2
18.75,2
75,4
2.25,3
18.75,2
18.75,4
18.75,2
18.75,160
18.75,41
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,157
0.0507812,2
18.75,153
18.75,4
18.75,2
18.75,151
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,148
0.0507812,2
0.0507812,144
0.0507812,2
0.0507812,3
18.75,142
0.0507812,2
18.75,141
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,130
18.75,4
18.75,2
56.25,2
18.75,3
1.6875,3
18.75,124
56.25,4
56.25,2
14.6484,120
18.75,4
18.75,2
14.6484,117
14.6484,5
14.6484,2
14.6484,115
14.6484,3
0.5625,110
14.6484,3
18.75,8
18.75,2
18.75,3
0.5625,4
18.75,2
18.75,4
18.75,2
18.75,102
18.75,38
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,99
0.0507812,2
18.75,95
18.75,4
18.75,2
18.75,93
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,90
0.0507812,2
0.0507812,86
0.0507812,2
0.0507812,3
18.75,84
0.0507812,2
18.75,83
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,72
18.75,4
18.75,2
75,2
18.75,3
2.25,3
75,60
75,4
75,2
75,64
75,5
75,2
75,2
75,3
75,56
75,3
75,2
75,53
75,9
75,2
75,48
75,5
75,2
18.75,2
75,4
2.25,3
18.75,2
18.75,4
18.75,2
18.75,40
18.75,41
18.75,2
0.0507812,2
18.75,3
18.75,2
0.0507812,37
0.0507812,2
18.75,33
18.75,4
18.75,2
18.75,31
18.75,3
0.0507812,2
18.75,2
0.0507812,2
0.0507812,28
0.0507812,2
0.0507812,24
0.0507812,2
0.0507812,3
18.75,22
0.0507812,2
18.75,21
18.75,9
18.75,2
18.75,2
18.75,5
18.75,2
18.75,11
18.75,4
18.75,2
0.375,7
18.75,3
0.00390625,2
0.976562,2
0.375,3
1.46484,3
0.976562,2
0.976562,4
0.976562,2
0.976562,2
220.379,1487
268.379,2
