Size_MB,Lifetime
0.00390625,1
0.00390625,1
784,1900
0.00390625,1900
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,2
1,3
784,3
784,1890
784,4
0.00390625,2
0.00390625,1
0.00390625,1
784,1891
0.00390625,1891
0.00390625,1
0.00390625,1
784,1
0.00390625,1
1,1886
784,2
0.0625,1884
0.0625,3
1,3
0.0625,3
1,1878
0.0625,3
0.0625,3
1,3
784,2
1,2
784,1873
784,29
392,2
0.5,3
784,4
392,1863
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1864
0.00390625,1864
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
784,2
4.5,3
392,3
784,1854
784,4
0.00390625,2
0.00390625,1
0.00390625,1
784,1855
0.00390625,1855
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,2
1,3
784,3
784,1845
784,4
0.00390625,2
0.00390625,1
0.00390625,1
784,1846
0.00390625,1846
0.00390625,1
0.00390625,1
784,1
0.00390625,1
1,1841
784,2
0.0625,1839
0.0625,3
1,3
0.0625,3
1,1833
0.0625,3
0.0625,3
1,3
784,2
1,2
784,1828
784,29
392,2
0.5,3
784,4
392,1818
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1819
0.00390625,1819
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
784,2
4.5,3
392,3
784,1809
784,4
0.00390625,2
0.00390625,1
0.00390625,1
784,1810
0.00390625,1810
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,2
1,3
784,3
784,1800
784,4
0.00390625,2
0.00390625,1
0.00390625,1
784,1801
0.00390625,1801
0.00390625,1
0.00390625,1
784,1
0.00390625,1
1,1796
784,2
0.0625,1794
0.0625,3
1,3
0.0625,3
1,1788
0.0625,3
0.0625,3
1,3
784,2
1,2
784,1783
784,29
784,2
1,3
784,4
784,1773
784,4
0.00390625,2
0.00390625,1
0.00390625,1
784,1774
0.00390625,1774
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
392,2
18,3
784,3
392,1764
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1765
0.00390625,1765
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1755
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1756
0.00390625,1756
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1751
392,2
0.125,1749
0.25,3
2,3
0.125,3
2,1743
0.25,3
0.125,3
2,3
392,4
2,2
392,2
18,3
784,30
392,2
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1733
0.00390625,1733
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,1731
392,7
196,2
2,3
392,4
196,1721
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1722
0.00390625,1722
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1712
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1713
0.00390625,1713
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1703
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1704
0.00390625,1704
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1699
392,2
0.125,1697
0.25,3
2,3
0.125,3
2,1691
0.25,3
0.125,3
2,3
392,2
2,2
392,1686
392,29
196,2
2,3
392,4
196,1676
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1677
0.00390625,1677
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1667
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1668
0.00390625,1668
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1658
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1659
0.00390625,1659
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1654
392,2
0.125,1652
0.25,3
2,3
0.125,3
2,1646
0.25,3
0.125,3
2,3
392,2
2,2
392,1641
392,29
196,2
2,3
392,4
196,1631
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1632
0.00390625,1632
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1622
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1623
0.00390625,1623
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1613
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1614
0.00390625,1614
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1609
392,2
0.125,1607
0.25,3
2,3
0.125,3
2,1601
0.25,3
0.125,3
2,3
392,2
2,2
392,1596
392,29
196,2
2,3
392,4
196,1586
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1587
0.00390625,1587
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1577
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1578
0.00390625,1578
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1568
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1569
0.00390625,1569
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1564
392,2
0.125,1562
0.25,3
2,3
0.125,3
2,1556
0.25,3
0.125,3
2,3
392,2
2,2
392,1551
392,29
196,2
2,3
392,4
196,1541
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1542
0.00390625,1542
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1532
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1533
0.00390625,1533
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1523
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1524
0.00390625,1524
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1519
392,2
0.125,1517
0.25,3
2,3
0.125,3
2,1511
0.25,3
0.125,3
2,3
392,2
2,2
392,1506
392,29
196,2
2,3
392,4
196,1496
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1497
0.00390625,1497
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1487
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1488
0.00390625,1488
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1478
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1479
0.00390625,1479
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1474
392,2
0.125,1472
0.25,3
2,3
0.125,3
2,1466
0.25,3
0.125,3
2,3
392,2
2,2
392,1461
392,29
196,2
2,3
392,4
196,1451
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1452
0.00390625,1452
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1442
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1443
0.00390625,1443
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1433
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1434
0.00390625,1434
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1429
392,2
0.125,1427
0.25,3
2,3
0.125,3
2,1421
0.25,3
0.125,3
2,3
392,2
2,2
392,1416
392,29
196,2
2,3
392,4
196,1406
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1407
0.00390625,1407
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1397
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1398
0.00390625,1398
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1388
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1389
0.00390625,1389
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1384
392,2
0.125,1382
0.25,3
2,3
0.125,3
2,1376
0.25,3
0.125,3
2,3
392,2
2,2
392,1371
392,29
196,2
2,3
392,4
196,1361
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1362
0.00390625,1362
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1352
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1353
0.00390625,1353
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1343
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1344
0.00390625,1344
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1339
392,2
0.125,1337
0.25,3
2,3
0.125,3
2,1331
0.25,3
0.125,3
2,3
392,2
2,2
392,1326
392,29
196,2
2,3
392,4
196,1316
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1317
0.00390625,1317
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1307
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1308
0.00390625,1308
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1298
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1299
0.00390625,1299
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1294
392,2
0.125,1292
0.25,3
2,3
0.125,3
2,1286
0.25,3
0.125,3
2,3
392,2
2,2
392,1281
392,29
196,2
2,3
392,4
196,1271
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1272
0.00390625,1272
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1262
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1263
0.00390625,1263
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1253
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1254
0.00390625,1254
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1249
392,2
0.125,1247
0.25,3
2,3
0.125,3
2,1241
0.25,3
0.125,3
2,3
392,2
2,2
392,1236
392,29
196,2
2,3
392,4
196,1226
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1227
0.00390625,1227
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1217
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1218
0.00390625,1218
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1208
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1209
0.00390625,1209
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1204
392,2
0.125,1202
0.25,3
2,3
0.125,3
2,1196
0.25,3
0.125,3
2,3
392,2
2,2
392,1191
392,29
196,2
2,3
392,4
196,1181
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1182
0.00390625,1182
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1172
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1173
0.00390625,1173
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1163
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1164
0.00390625,1164
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1159
392,2
0.125,1157
0.25,3
2,3
0.125,3
2,1151
0.25,3
0.125,3
2,3
392,2
2,2
392,1146
392,29
196,2
2,3
392,4
196,1136
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1137
0.00390625,1137
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1127
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1128
0.00390625,1128
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1118
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1119
0.00390625,1119
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1114
392,2
0.125,1112
0.25,3
2,3
0.125,3
2,1106
0.25,3
0.125,3
2,3
392,2
2,2
392,1101
392,29
196,2
2,3
392,4
196,1091
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1092
0.00390625,1092
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1082
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1083
0.00390625,1083
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1073
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1074
0.00390625,1074
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1069
392,2
0.125,1067
0.25,3
2,3
0.125,3
2,1061
0.25,3
0.125,3
2,3
392,2
2,2
392,1056
392,29
196,2
2,3
392,4
196,1046
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1047
0.00390625,1047
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,1037
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1038
0.00390625,1038
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,1028
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,1029
0.00390625,1029
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,1024
392,2
0.125,1022
0.25,3
2,3
0.125,3
2,1016
0.25,3
0.125,3
2,3
392,2
2,2
392,1011
392,29
196,2
2,3
392,4
196,1001
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1002
0.00390625,1002
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,992
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,993
0.00390625,993
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,983
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,984
0.00390625,984
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,979
392,2
0.125,977
0.25,3
2,3
0.125,3
2,971
0.25,3
0.125,3
2,3
392,2
2,2
392,966
392,29
196,2
2,3
392,4
196,956
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,957
0.00390625,957
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,947
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,948
0.00390625,948
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,938
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,939
0.00390625,939
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,934
392,2
0.125,932
0.25,3
2,3
0.125,3
2,926
0.25,3
0.125,3
2,3
392,2
2,2
392,921
392,29
196,2
2,3
392,4
196,911
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,912
0.00390625,912
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,902
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,903
0.00390625,903
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,893
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,894
0.00390625,894
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,889
392,2
0.125,887
0.25,3
2,3
0.125,3
2,881
0.25,3
0.125,3
2,3
392,2
2,2
392,876
392,29
196,2
2,3
392,4
196,866
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,867
0.00390625,867
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,857
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,858
0.00390625,858
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,848
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,849
0.00390625,849
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,844
392,2
0.125,842
0.25,3
2,3
0.125,3
2,836
0.25,3
0.125,3
2,3
392,2
2,2
392,831
392,29
196,2
2,3
392,4
196,821
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,822
0.00390625,822
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,812
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,813
0.00390625,813
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,803
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,804
0.00390625,804
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,799
392,2
0.125,797
0.25,3
2,3
0.125,3
2,791
0.25,3
0.125,3
2,3
392,2
2,2
392,786
392,29
196,2
2,3
392,4
196,776
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,777
0.00390625,777
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,767
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,768
0.00390625,768
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,758
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,759
0.00390625,759
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,754
392,2
0.125,752
0.25,3
2,3
0.125,3
2,746
0.25,3
0.125,3
2,3
392,2
2,2
392,741
392,29
196,2
2,3
392,4
196,731
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,732
0.00390625,732
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,722
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,723
0.00390625,723
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,713
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,714
0.00390625,714
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,709
392,2
0.125,707
0.25,3
2,3
0.125,3
2,701
0.25,3
0.125,3
2,3
392,2
2,2
392,696
392,29
196,2
2,3
392,4
196,686
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,687
0.00390625,687
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,677
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,678
0.00390625,678
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,668
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,669
0.00390625,669
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,664
392,2
0.125,662
0.25,3
2,3
0.125,3
2,656
0.25,3
0.125,3
2,3
392,2
2,2
392,651
392,29
196,2
2,3
392,4
196,641
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,642
0.00390625,642
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,632
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,633
0.00390625,633
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,623
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,624
0.00390625,624
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,619
392,2
0.125,617
0.25,3
2,3
0.125,3
2,611
0.25,3
0.125,3
2,3
392,2
2,2
392,606
392,29
196,2
2,3
392,4
196,596
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,597
0.00390625,597
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,587
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,588
0.00390625,588
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,578
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,579
0.00390625,579
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,574
392,2
0.125,572
0.25,3
2,3
0.125,3
2,566
0.25,3
0.125,3
2,3
392,2
2,2
392,561
392,29
196,2
2,3
392,4
196,551
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,552
0.00390625,552
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,542
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,543
0.00390625,543
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
4,3
392,3
392,533
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,534
0.00390625,534
0.00390625,1
0.00390625,1
392,1
0.00390625,1
2,529
392,2
0.125,527
0.25,3
2,3
0.125,3
2,521
0.25,3
0.125,3
2,3
392,2
2,2
392,516
392,29
196,2
2,3
392,4
196,506
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,507
0.00390625,507
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
392,2
18,3
196,3
392,497
392,4
